OTU	C11_WGSerr_r1.sorted.bam	C11_WGSerr_r0.sorted.bam	C13_WGSerr_r1.sorted.bam	C1_WGSerr_r1.sorted.bam	C2_WGSerr_r0.sorted.bam	C9_WGSerr_r2.sorted.bam	C14_WGSerr_r1.sorted.bam	C11_WGSerr_r2.sorted.bam	C20_WGSerr_r0.sorted.bam	C6_WGSerr_r2.sorted.bam	C12_WGSerr_r2.sorted.bam	C19_WGSerr_r2.sorted.bam	C17_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C12_WGSerr_r1.sorted.bam	C7_WGSerr_r1.sorted.bam	C3_WGSerr_r2.sorted.bam	C9_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C17_WGSerr_r1.sorted.bam	C20_WGSerr_r1.sorted.bam	C1_WGSerr_r2.sorted.bam	C10_WGSerr_r2.sorted.bam	C5_WGSerr_r0.sorted.bam	C19_WGSerr_r1.sorted.bam	C2_WGSerr_r2.sorted.bam	C16_WGSerr_r2.sorted.bam	C8_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C13_WGSerr_r2.sorted.bam	C15_WGSerr_r1.sorted.bam	C14_WGSerr_r2.sorted.bam	C7_WGSerr_r0.sorted.bam	C9_WGSerr_r1.sorted.bam	C8_WGSerr_r1.sorted.bam	C5_WGSerr_r2.sorted.bam	C4_WGSerr_r1.sorted.bam	C17_WGSerr_r2.sorted.bam	C18_WGSerr_r1.sorted.bam	C4_WGSerr_r2.sorted.bam	C6_WGSerr_r0.sorted.bam	C3_WGSerr_r1.sorted.bam	C16_WGSerr_r0.sorted.bam	C10_WGSerr_r1.sorted.bam	C4_WGSerr_r0.sorted.bam	C16_WGSerr_r1.sorted.bam	C20_WGSerr_r2.sorted.bam	C15_WGSerr_r2.sorted.bam	C1_WGSerr_r0.sorted.bam	C8_WGSerr_r2.sorted.bam	C18_WGSerr_r2.sorted.bam	C7_WGSerr_r2.sorted.bam	C6_WGSerr_r1.sorted.bam	C2_WGSerr_r1.sorted.bam	C18_WGSerr_r0.sorted.bam	C5_WGSerr_r1.sorted.bam
GCF_000777355.1_ASM77735v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000147	0	0	0.002121	0	0	0.000664	0	0	0	0	0	0	0.001517	0.000932	0.000299	0	0.000878	0	0	0	0	0	0	0.002457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-04	0.000727	0	0	0	0	0	0	0	0
GCF_000777515.1_ASM77751v1_genomic.fna	0	0.001097	0	0.000375	0.00069	0.000635	0	0	0	0	0	0.002154	0.001495	0	0	0	0	0.000851	2.9e-05	0	0	0	0	0.001295	0	0	0.001915	0	0	0.002872	0	0.007823	0	0	0	0	0.002678	0	0.003303	0.00115	0.000168	0	0	0.000392	0	0.001193	0	0	0.001139	0	0	0.000191	0.000799	0.005859	0	0	0	0	0.004326	0
GCF_000778285.1_ASM77828v1_genomic.fna	0.010531	0.007746	0.005063	0.003763	0.009454	0.008508	0.020474	0.011143	0.008351	0.011969	0.012663	0.010244	0.005873	0.009917	0.017596	0.011226	0.007627	0.005635	0.009661	0.005754	0.005473	0.00849	0.007487	0.00417	0.005962	0.015506	0.010918	0.015023	0.008254	0.010751	0.017924	0.008736	0.012344	0	0.008048	0.017372	0.008535	0.002378	0.009066	0.01513	0.00173	0.004339	0.01304	0	0.006765	0.009921	0.008695	0.003587	0.001178	0.007562	0.009025	0.005677	0.009816	0.007479	0.006823	0.008775	0.007913	0.017004	0.008224	0.019578
GCF_000778785.1_ASM77878v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000779175.1_ASM77917v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000779215.1_ASM77921v1_genomic.fna	0	0.000223	0	0	0	0	0	0.002867	0	0	0	0	0.000907	0.000195	0.001017	0.000793	0	0	0	0.003297	0.000688	0.001391	0.002353	0	0	0	0	0.000638	0	0	0.000541	0	0	0.001353	0.001588	0.000203	0	0.000255	0	0	0	0.000701	0	0	0	0	0.000925	0	0	0	0.000272	0	0	0	5e-06	0	0	0	0.00166	0
GCF_000779295.1_ASM77929v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000779915.1_ASM77991v1_genomic.fna	0	0	0	0	0	0	0	0.00034	0	0	0	0	0.001057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000780315.1_ASM78031v1_genomic.fna	0	0	0	0.000577	0	0	0.00032	0	0	0	0.000209	0	0	0.00011	0.000243	0	0	0.000549	0	0.000765	0	0	0.000571	0	0.000294	0	0	0.001639	0	0	0	0	0	0	0	8e-06	0	0	0	0	0	0.000636	0	0	0	0	0	0	0	0	0.000716	0	0	0	0	0	0	0	0	0.000158
GCF_000781115.1_ASM78111v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781255.1_ASM78125v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781275.1_ASM78127v1_genomic.fna	0.045807	0.048034	0.072763	0.0988	0.103009	0.107355	0.044902	0.046952	0.045513	0.149219	0.072979	0.05522	0.05227	0.051461	0.072483	0.065569	0.079083	0.047892	0.109537	0.022104	0.072928	0.0511	0.048679	0.093328	0.019452	0.094675	0.05636	0.101376	0.069417	0.099185	0.039398	0.053834	0.04716	0.072173	0.052511	0.040487	0.07092	0.109782	0.099131	0.09266	0.013626	0.05072	0.045876	0.013896	0.145	0.051489	0.069934	0.024844	0.013184	0.074759	0.04491	0.051079	0.101945	0.095643	0.04728	0.072591	0.144566	0.098239	0.051237	0.093273
GCF_000781295.1_ASM78129v1_genomic.fna	0	0.000971	0	0.000806	0	0	0	0	0	0.001058	0	0	0	0.001894	0	0.000442	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179	0	0.000305	0	0.000253	0.001049	0	0	0.000655	0	0	0	0	0	0	0	0.000493	0	0	0	0.001623	0	0.000607	0	0	0	0	0.000397	0	0	0
GCF_000781375.1_ASM78137v1_genomic.fna	0	0	0	0.001098	0	0	0	0	0	0	6.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413	0	0	0	0	0	0	0	0.000182	0	0	0	0.002406	0	0	0	0	0.001549	0	0	0	0	1.7e-05	0	0	0	0	0	0
GCF_000781435.1_ASM78143v1_genomic.fna	0.005477	0.003128	0.007607	0.001473	0.008382	0.001199	0.001263	0.006286	0.006485	0.007935	0.001177	0	0.005781	0.007971	0.007316	0.010927	0.009074	0.007834	0.007504	0.001541	0.007122	0.003223	0.004731	0.008253	0.001944	0.002575	0.00217	0.006118	0.007356	0.00571	0.003044	0	0.006207	0.006234	0.002209	0.007846	0.002817	0.003625	0.005289	0.0046	0.004746	0.003156	0.002418	0.003755	0.006402	0.002126	0.005734	0.00201	0.002862	0.002275	0.005648	0.00319	0.003863	0.003385	2.5e-05	0.005388	0.005468	0.003006	0.000926	0.002955
GCF_000781755.1_ASM78175v1_genomic.fna	0.001084	0.001533	0	0.01023	0.005409	0.005239	0.007213	0.000682	0.000634	0.004874	0.0063	0.002578	0	0.003649	0.001534	0.003266	0.003587	0.001784	0.001401	0.002975	0.001894	0.002014	0.002892	0.008311	0	0.008087	0.00204	0.005313	0.000857	0.004593	0.008011	0.001528	0.004693	0.002146	0.001215	0.00268	0.004718	0.00235	0.003161	0.007478	0	0.001259	0.005405	0	0.010074	0.003655	0.004813	0.004589	0	0.002548	0	0.000951	0.002265	0.002207	0.00283	0.000316	0.004898	0.001481	0.00129	0.008778
GCF_000782015.1_ASM78201v1_genomic.fna	0.003065	0.001541	0.004479	0.009224	0.003474	0.007736	0	0.00454	0.002559	0.006565	0.006008	0.000764	0.002917	0.003484	0.003147	0	0.007817	0.003471	0.009606	0.002752	0.00302	0	0.000666	0.002235	0	0.001493	0.001251	0.005169	0.004209	0.000283	0.003873	0.00294	0	0.00412	0.002176	0.002325	0.001757	0.008054	0.003076	0.006921	0	0.002921	0.000667	0.001561	0.002441	0.005328	0.002618	0	0	0.002335	0	0.002134	0.002036	0	0	0.003012	0.010499	0.005655	0	0.002101
GCF_000782095.1_ASM78209v1_genomic.fna	0.007927	0.000274	0.003872	0.00435	0	0	0	0.006534	0	0	0	0.002022	0	0	0	0	0.004662	0.002856	0	0.001284	0.001428	0.000739	0	0	0.002848	0	0.002571	0	0	0	0	0.003615	0.000699	0.004909	0.002683	0	0.005405	0	0.004803	0	0.008304	0.002056	0	0.008449	7e-05	0.00447	0.000449	0.003331	0.004409	0.003848	0	0	0.003319	0	0	0.005373	0.001544	0	0	0
GCF_000782115.1_ASM78211v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782155.1_ASM78215v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782215.1_ASM78221v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782275.1_ASM78227v1_genomic.fna	0.019503	0.019477	0.020443	0.034355	0.021917	0.020498	0	0.018791	0.015044	0.01701	0.01744	0.0078	0.00048	0.007209	0.019387	0.016288	0.035137	0.019182	0.025371	0.024226	0.018697	0	0.004425	0.031795	0.027986	0	0.006862	0.019618	0.019296	0	0	0.002207	0.022154	0.016205	0.000899	0	0.0409	0.020879	0	0	0.035089	0	0.000822	0.034915	0.011231	0.017684	0.014023	0.023206	0.034914	0.015879	0.010846	0.002024	0.025983	0	0	0.034868	0.01578	0.016751	0	0
GCF_000782335.1_ASM78233v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001246	0	0	0	0	0.001143	0.00016	0	0	0	0.000384	0	0	0	0.000107	0	0	0	0	0	0	0	0	0	0.000172	0	0	0	0.000104	0	0	0	0	0	0
GCF_000785235.1_ASM78523v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000785775.1_ASM78577v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001169	0	0	0.002145	0	0	0	0	0.002563	0	0	0	0	0	0	0	0	0	0	0
GCF_000797575.1_Escherichia_coli_CVM_N37067PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000797655.1_Escherichia_coli_CVM_N36401PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000797775.1_Escherichia_coli_CVM_N34322PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000797975.1_Escherichia_coli_CVM_N36609PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000798015.1_Escherichia_coli_CVM_N34351PS_v._1.0_genomic.fna	0.001815	0.001335	0.001689	0.00372	0	0.001024	0.001003	0	0	0.004885	0.00246	0.001887	0	0	0.000608	0.000905	0	2e-04	0	0	0	0	0	0.004866	0	0.006949	0.000601	0.005378	0.003865	0.005811	0.00647	0	0	0.000242	0	0.002726	0.00486	0.001819	0	0.005054	0	0	0.003687	0	0.00036	0	0.003437	0.001754	0	0.004948	0.001004	0.000219	0.004584	0	0.00446	0.00435	0.00338	0.006477	0	0.002861
GCF_000798035.1_Escherichia_coli_CVM_N34352PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494	0	0	0	0	0	0	0	0.000595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000798355.1_Escherichia_coli_CVM_N33707PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000798375.1_Escherichia_coli_CVM_N38826PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000798555.1_Escherichia_coli_CVM_N36903PS_v._1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161	0	0	0	5.1e-05	0	0.000415	0	0	0	0	0	0	0
GCF_000801165.1_ASM80116v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000801185.1_ASM80118v1_genomic.fna	0	0	0	0	0.005532	0	0.003057	0	0	0	0	0	0.000632	4.6e-05	0.004472	0	0	0.001846	0.001538	0	0	0	0.001099	0	0.002039	0	0.007343	0.000304	0	0	0	3e-04	0.000584	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0.001842	0	0	0	0	0	0	0	0
GCF_000804365.1_ASM80436v1_genomic.fna	0.000543	0.001298	0	0	0.001629	0	0	5e-05	0	0.000552	0.000555	0	0	0	0.000589	0	0.000108	0.000262	0.001317	0.00024	0.001067	0.001558	0	1.6e-05	0.000864	0	0	0.000122	0	0.001645	0	0.002053	0.002667	0	0	0	0	0.001178	0	0.000507	0.001334	0.000159	0.000554	0.000955	0.000859	0.000841	0	0.00078	0.001862	0.000238	0.000344	0.000146	0	0.002048	0.000375	0.000156	0.001549	0	0	0
GCF_000805835.1_ASM80583v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000812255.1_ASM81225v1_genomic.fna	0	0.000578	0.001436	0.001248	0	0.002335	0	0	0	0.005233	0	0	0.001043	0.000586	0	0	0	0.002962	0.006158	0	0	0.000776	0	0	0	0.000456	0	0.003133	0	0.00352	0	0.000863	0.003366	0	0	0	0	0.001765	0.002776	0.001027	0	0.00217	0	0	0.003807	0	0	0	0.000619	0	0	0	0.000329	0.00043	0.000453	0.000149	0.003242	0	0	0.002467
GCF_000812305.1_ASM81230v1_genomic.fna	0	0	0	0	0	0	0.002154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002121	0	0	7.7e-05	0	0.002548	0	0.000221	0	0	0	0	0.000243	0	0	0	0	0
GCF_000812725.1_ASM81272v1_genomic.fna	0.000952	0	0	0.004038	0	0.002075	0	0.001858	0.001512	0.007858	0.004633	0	0	0	0	0	0	0	0.00774	0	0.004514	0	0.004599	0.000796	5.6e-05	0	0.000103	0	0.005353	0	0	0	0.006478	0.002396	0	0	0.003393	0.002448	0	0	0	0.002655	0	0	0.003661	0.001229	0	0.000632	0	0.004206	0.001158	0	0.003268	0	0	0.005467	0.002867	0.003998	0	0
GCF_000812765.1_ASM81276v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000812785.1_ASM81278v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000817375.1_Iso_11_A5_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000819005.1_Escherichia_coli_CVM_N33825PS_v1.0_genomic.fna	0	4.9e-05	0.003176	0	0.000513	0	0	0	0.000353	0.002862	0	0.000486	0.001293	0	0	0	0.00017	0	0	0	0	0.001294	0	0	0	0	0	0	0	0.001704	0	0	0	0.002628	0.001904	0	0	0.002591	0.002131	0	0	0.000392	0	0	0.003848	0.000274	0.002171	0	0	0	0	0.000872	0	0.000411	0	0.000132	0.000544	0.001686	0.001591	0
GCF_000819015.1_Escherichia_coli_CVM_N33978PS_v1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2e-05	0	0	0	0	0	0	0	0	0	0	0
GCF_000819165.1_Escherichia_coli_CVM_N35912PS_v1.0_genomic.fna	0	0	0	0	0.001696	0	0.003982	0.000231	0	0	0.003534	0.002826	0	0.001219	0	0	0	0	0	0.001388	0	0	0.000718	8.4e-05	0	0.002658	0	0	0	0	0.002537	0.003439	2.3e-05	0	0.001179	0.00254	0	0	0	0.002487	0	3.5e-05	0.002322	0.000383	0	0.000801	0.000653	0.0025	0.000472	0	0.001178	0	0	0.000473	0.002034	0	0	0	0.00184	0.004583
GCF_000819185.1_Escherichia_coli_CVM_N36113PS_v1.0_genomic.fna	0.006086	0.006498	0.009755	0.01349	0.012172	0.016662	0	0.003621	0.002199	0.018135	0.006457	0.00482	0.003807	0.005542	0.005426	0.006513	0.008169	0.003891	0.013168	0.002469	0.013219	0.008551	0.00312	0.012873	0.001187	0.008565	0.00218	0.013086	0.008698	0.015683	0	0.007423	0.004966	0.003563	0.00591	0	0.009132	0.015511	0.015103	0.003871	0.003211	0.003031	0.003117	0.004103	0.02288	0.002109	0.007929	0.003943	0.004654	0.005429	0.008938	0.00391	0.016379	0.014473	0.002953	0.005433	0.02151	0.012574	0.00898	0.007409
GCF_000819325.1_Escherichia_coli_CVM_N38381PS_v1.0_genomic.fna	0.094281	0.097416	0.056756	0.122178	0.041114	0.07321	0	0.095481	0.023901	0.01585	0.028474	0.027338	0.008836	0.004134	0.035037	0.040971	0.155347	0.066985	0.069336	0.110678	0.060157	0.005211	0.032838	0.119909	0.106817	0	0.032149	0.052671	0.049555	0.008688	0	0.046508	0.053899	0.064937	0.006329	0	0.157156	0.067462	0.003136	0	0.149186	0.002743	0.003822	0.146136	0.020271	0.068301	0.045931	0.106943	0.148628	0.0447	0.029882	0.006897	0.118294	0.01104	0	0.152483	0.020811	0.048537	0.005755	0
GCF_000819355.1_Escherichia_coli_CVM_N33574PS_v1.0_genomic.fna	0.007789	0.003142	0.002957	0.002826	0.007504	0.005209	0.005153	0.001959	0.002766	0.006323	0.006409	0.004237	0.002783	0.005598	0.007008	0.005227	0	0.004343	0.003305	0	0.001307	0	0.000239	0.002908	0.001493	0.011307	0.003417	0.007419	0.006448	0.002124	0.007525	0.004806	0.008879	0.000462	0.000328	0.008526	1e-06	0	0.003393	0.009148	0	0.002244	0.005196	0.001409	0.0042	0.004095	0.004268	0	0	0.002017	0.003592	0.002301	0.004012	0.008845	0.004271	0.007346	0.002642	0.005496	0.000164	0.004849
GCF_000819365.1_Escherichia_coli_CVM_N33653PS_v1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004756	0	0	0.005736	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0	0
GCF_000831565.1_ASM83156v1_genomic.fna	0	0	0.001468	0	0	0	0	0.001803	0.000718	0	0.000244	0	0.000189	0.001711	0	0.001625	0	0	0	0	0	0.000449	0	0	0.000455	0	0	0	0.001018	0	0.000663	0	0	0	0.000271	5.3e-05	0	0	0	0	0.00135	0.003508	0	0	0	0.000409	0.001595	9e-06	0	0.001072	0.000637	0	0.000345	0	0.000471	0.003446	0	0	0	0
GCF_000932215.1_ASM93221v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000935475.1_ASM93547v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000936005.1_80B_L1_assembly_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000937135.1_FHI74_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000937855.1_FHI23_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209	0	0	0	0	0
GCF_000939135.1_46A_L1_assembly_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000512	0	0	0	0	0	0	0	0	0	0	0
GCF_000941195.1_57A_A8_assembly_genomic.fna	0	0	0.001793	0	0.000795	0.000375	0.000475	0	0	0	0.00143	0.00028	0	0	0	0.000163	0	0	0	0	0	4.5e-05	0	0	0	1.5e-05	0	0	0	0.000757	0	0	0	0	0	0	0	0.000868	0.000984	4.1e-05	0	0	0.001963	0	0	0.001227	0.000892	0.001225	0	0.001578	0.000133	0	0	0	0	0.000803	0	0	0.000354	0.000762
GCF_000943355.1_FHI42_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.000175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000945615.1_FHI28_genomic.fna	0	0.00089	0.004868	0.005576	0.005572	0.004666	0.000445	0.002444	0.004696	0.008315	9.3e-05	0	0.002743	0.003821	0.003791	0.003828	0.00063	0.00059	0.007637	0.0025	0.006524	0.001509	0	0.007844	0	0.000409	0	0.001341	0.00036	0.002409	0	0	0.001964	0.005969	0	0	0.006123	0.007482	0.005423	0.001663	0	0	0.000598	9.6e-05	0.007037	3.1e-05	0.003447	0.000337	0	0.001928	0	0	0.004272	0.003164	0.002249	0.004416	0.003133	0.003987	0	0.003302
GCF_000946855.1_2d11B_assembly_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001931	0	0	0.000868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000948625.1_ASM94862v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000948675.1_ASM94867v1_genomic.fna	0.004291	0.004455	0	0.010175	0.005789	0.002766	0.011327	0.003306	0.000799	0.003819	0.0111	0.009852	0.005745	0.007579	0.009537	0.006948	0.000203	0.005764	0.000415	0.004907	0.000291	0.000411	0.000967	0.003177	0.000952	0.009682	0.005236	0.007282	0.005565	0.007745	0.011484	0.006563	0.004083	4.7e-05	0.00605	0.011263	0.00507	0.00089	0.000182	0.010048	0.002832	0.005905	0.002894	0.001439	0.003649	0.002897	0.009162	0.006405	0.002542	0.0076	0.003273	0.005262	0.007359	0.010126	0.007096	0.002326	0.005387	0.011699	0.006066	0.006969
GCF_000948905.1_ASM94890v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
